CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
16141,89,1,620.4,2,2,3,223,Others
16142,250,1,535.34,1,2,3,123,Others
16143,4,6,2424.94,5,5,5,555,Champions
16144,247,1,175.2,1,2,1,121,Lost
16145,9,11,3799.49,5,5,5,555,Champions
16146,158,3,734.13,2,4,3,243,Hibernating
16147,134,1,375.0,2,2,2,222,Lost
16148,297,1,76.32,1,2,1,121,Lost
16149,5,2,280.52,5,3,2,532,New Customers
16150,43,5,2053.02,3,4,5,345,Potential Loyalist
16152,269,1,1829.04,1,2,4,124,Others
16153,50,5,1824.23,3,4,4,344,Potential Loyalist
16156,9,9,3092.04,5,5,5,555,Champions
16157,16,3,656.6899999999999,4,4,3,443,Potential Loyalist
16159,282,1,348.2,1,2,2,122,Lost
16160,66,2,1025.44,3,3,4,334,Potential Loyalist
16161,2,19,5533.67,5,5,5,555,Champions
16162,253,1,37.4,1,2,1,121,Lost
16163,233,2,856.6,1,3,3,133,Hibernating
16164,18,3,822.48,4,4,3,443,Potential Loyalist
16168,11,27,3787.6,5,5,5,555,Champions
16169,9,4,1822.97,5,4,4,544,Loyal Customers
16170,51,6,1885.05,3,5,4,354,Potential Loyalist
16171,60,1,73.19999999999999,3,2,1,321,Need Attention
16172,96,5,1140.21,2,4,4,244,At Risk
16173,16,6,1418.32,4,5,4,454,Potential Loyalist
16174,127,3,1009.55,2,4,4,244,At Risk
16175,95,4,1037.59,2,4,4,244,At Risk
16177,51,1,331.95,3,2,2,322,Need Attention
16178,139,1,197.9,2,2,1,221,Lost
16179,61,1,215.83,3,2,1,321,Need Attention
16180,101,8,10254.18,2,5,5,255,At Risk
16181,74,1,305.54,2,2,2,222,Lost
16182,73,4,6617.65,2,4,5,245,At Risk
16183,68,1,338.71000000000004,3,2,2,322,Need Attention
16184,65,6,1158.79,3,5,4,354,Potential Loyalist
16185,17,2,529.41,4,3,3,433,Potential Loyalist
16186,23,12,4006.94,4,5,5,455,Potential Loyalist
16187,32,15,6911.44,4,5,5,455,Potential Loyalist
16188,45,4,981.86,3,4,4,344,Potential Loyalist
16189,16,2,215.48,4,3,1,431,Promising
16190,41,1,215.08,3,2,1,321,Need Attention
16191,3,13,5180.52,5,5,5,555,Champions
16193,237,1,314.45,1,2,2,122,Lost
16198,76,1,400.68,2,2,2,222,Lost
16200,5,2,1068.87,5,3,4,534,Others
16201,4,4,1863.47,5,4,4,544,Loyal Customers
16202,361,1,365.27,1,2,2,122,Lost
16203,59,4,592.9,3,4,3,343,Potential Loyalist
16204,24,1,384.18,4,2,2,422,Need Attention
16205,31,4,751.03,4,4,3,443,Potential Loyalist
16206,55,4,537.06,3,4,3,343,Potential Loyalist
16207,26,1,394.38,4,2,2,422,Need Attention
16208,45,2,664.26,3,3,3,333,Potential Loyalist
16209,89,5,2262.62,2,4,5,245,At Risk
16210,2,17,21076.3,5,5,5,555,Champions
16211,89,1,547.02,2,2,3,223,Others
16212,20,2,690.34,4,3,3,433,Potential Loyalist
16213,79,1,159.0,2,2,1,221,Lost
16214,171,3,1062.75,2,4,4,244,At Risk
16215,81,1,242.35,2,2,1,221,Lost
16216,268,1,914.93,1,2,3,123,Others
16217,236,2,304.25,1,3,2,132,Hibernating
16218,30,7,3084.68,4,5,5,455,Potential Loyalist
16221,37,3,860.86,3,4,3,343,Potential Loyalist
16222,319,1,773.55,1,2,3,123,Others
16224,58,4,1295.3,3,4,4,344,Potential Loyalist
16225,45,5,1096.32,3,4,4,344,Potential Loyalist
16226,204,3,255.12,1,4,2,142,Hibernating
16227,226,1,314.22,1,2,2,122,Lost
16229,88,2,1010.6,2,3,4,234,Others
16230,190,2,542.03,1,3,3,133,Hibernating
16232,44,4,990.88,3,4,4,344,Potential Loyalist
16233,72,3,536.68,3,4,3,343,Potential Loyalist
16235,41,4,857.31,3,4,3,343,Potential Loyalist
16236,79,1,432.2,2,2,2,222,Lost
16239,57,2,414.2,3,3,2,332,Others
16240,25,2,3718.8,4,3,5,435,Potential Loyalist
16241,10,13,2590.31,5,5,5,555,Champions
16242,9,7,3579.86,5,5,5,555,Champions
16243,34,2,409.1,3,3,2,332,Others
16244,212,2,1522.75,1,3,4,134,Others
16245,24,3,1413.66,4,4,4,444,Potential Loyalist
16247,171,1,114.56,2,2,1,221,Lost
16248,62,1,152.94,3,2,1,321,Need Attention
16249,53,5,1800.07,3,4,4,344,Potential Loyalist
16250,262,2,389.44,1,3,2,132,Hibernating
16253,67,2,3683.86,3,3,5,335,Potential Loyalist
16255,17,8,2619.91,4,5,5,455,Potential Loyalist
16256,267,1,752.4300000000001,1,2,3,123,Others
16257,177,1,21.95,2,2,1,221,Lost
16258,46,5,5203.51,3,4,5,345,Potential Loyalist
16260,51,1,1035.45,3,2,4,324,Others
16261,18,4,728.54,4,4,3,443,Potential Loyalist
16265,10,9,5347.0,5,5,5,555,Champions
16266,74,7,861.89,2,5,3,253,Others
16268,72,2,617.65,3,3,3,333,Potential Loyalist
16270,354,1,1141.24,1,2,4,124,Others
16271,16,4,1389.64,4,4,4,444,Potential Loyalist
16272,117,1,411.7,2,2,2,222,Lost
16274,374,1,331.55,1,2,2,122,Lost
16275,197,1,559.87,1,2,3,123,Others
16276,177,1,810.5999999999999,2,2,3,223,Others
16278,101,1,566.38,2,2,3,223,Others
16279,22,3,1502.78,4,4,4,444,Potential Loyalist
16281,73,1,2062.06,2,2,5,225,Others
16282,340,1,168.3,1,2,1,121,Lost
16283,6,5,1569.11,5,4,4,544,Loyal Customers
16284,32,2,812.68,4,3,3,433,Potential Loyalist
16287,170,1,142.5,2,2,1,221,Lost
16292,122,1,302.25,2,2,2,222,Lost
16293,22,10,2248.99,4,5,5,455,Potential Loyalist
16295,10,4,1328.55,5,4,4,544,Loyal Customers
16297,269,1,301.9,1,2,2,122,Lost
16298,23,3,598.2,4,4,3,443,Potential Loyalist
16302,127,1,233.22,2,2,1,221,Lost
16303,26,3,5360.63,4,4,5,445,Potential Loyalist
16305,139,1,361.22,2,2,2,222,Lost
16306,214,6,632.27,1,5,3,153,Others
16308,38,4,2560.0,3,4,5,345,Potential Loyalist
16309,107,2,706.5699999999999,2,3,3,233,Hibernating
16311,18,2,616.26,4,3,3,433,Potential Loyalist
16313,4,2,274.15,5,3,2,532,New Customers
16315,331,1,226.37,1,2,1,121,Lost
16316,65,8,2938.91,3,5,5,355,Potential Loyalist
16317,120,3,1341.65,2,4,4,244,At Risk
16318,36,1,328.15,3,2,2,322,Need Attention
16319,218,1,404.4,1,2,2,122,Lost
16321,73,5,373.65,2,4,2,242,Hibernating
16322,2,2,326.75,5,3,2,532,New Customers
16323,197,1,207.5,1,2,1,121,Lost
16324,129,3,408.59,2,4,2,242,Hibernating
16325,47,3,594.24,3,4,3,343,Potential Loyalist
16326,6,14,3039.22,5,5,5,555,Champions
16327,15,6,3789.67,5,5,5,555,Champions
16330,18,3,251.91,4,4,2,442,Others
16332,29,7,1582.8,4,5,4,454,Potential Loyalist
16333,8,22,26626.8,5,5,5,555,Champions
16337,37,1,151.05,3,2,1,321,Need Attention
16338,158,1,214.8,2,2,1,221,Lost
16339,285,1,94.05,1,2,1,121,Lost
16340,108,1,534.31,2,2,3,223,Others
16341,25,4,1971.87,4,4,4,444,Potential Loyalist
16342,76,4,322.41,2,4,2,242,Hibernating
16343,17,2,328.58,4,3,2,432,Promising
16344,159,1,101.1,2,2,1,221,Lost
16345,45,1,565.46,3,2,3,323,Others
16347,12,2,847.45,5,3,3,533,New Customers
16348,33,7,1413.31,4,5,4,454,Potential Loyalist
16349,291,1,53.5,1,2,1,121,Lost
16350,22,4,1116.47,4,4,4,444,Potential Loyalist
16351,333,1,153.9,1,2,1,121,Lost
16352,18,2,494.44,4,3,3,433,Potential Loyalist
16353,4,23,6675.71,5,5,5,555,Champions
16354,64,2,395.8,3,3,2,332,Others
16356,198,3,211.77,1,4,1,141,Hibernating
16357,34,3,658.88,3,4,3,343,Potential Loyalist
16358,2,4,2027.5,5,4,4,544,Loyal Customers
16359,8,9,1750.92,5,5,4,554,Loyal Customers
16360,5,6,3450.41,5,5,5,555,Champions
16361,10,4,891.21,5,4,3,543,Others
16362,33,5,709.99,4,4,3,443,Potential Loyalist
16363,54,1,109.36,3,2,1,321,Need Attention
16364,12,2,705.79,5,3,3,533,New Customers
16365,18,9,1540.42,4,5,4,454,Potential Loyalist
16366,19,1,327.3,4,2,2,422,Need Attention
16367,38,2,800.67,3,3,3,333,Potential Loyalist
16368,3,2,479.91,5,3,2,532,New Customers
16369,19,3,1543.33,4,4,4,444,Potential Loyalist
16370,83,4,1301.91,2,4,4,244,At Risk
16372,34,2,355.73,3,3,2,332,Others
16374,67,2,458.78,3,3,2,332,Others
16376,9,2,974.96,5,3,4,534,Others
16377,268,1,676.2,1,2,3,123,Others
16378,248,3,362.95,1,4,2,142,Hibernating
16379,5,4,2157.4,5,4,5,545,Loyal Customers
16380,62,1,1743.15,3,2,4,324,Others
16383,75,2,643.76,2,3,3,233,Hibernating
16384,90,2,584.5,2,3,3,233,Hibernating
16385,61,3,554.86,3,4,3,343,Potential Loyalist
16386,29,2,302.57,4,3,2,432,Promising
16387,323,1,94.36,1,2,1,121,Lost
16389,54,4,1382.07,3,4,4,344,Potential Loyalist
16392,270,1,217.89,1,2,1,121,Lost
16393,3,13,3040.96,5,5,5,555,Champions
16394,57,5,1555.34,3,4,4,344,Potential Loyalist
16395,61,5,1482.06,3,4,4,344,Potential Loyalist
16398,155,2,1705.8,2,3,4,234,Others
16399,20,2,406.22,4,3,2,432,Promising
16400,95,1,303.93,2,2,2,222,Lost
16401,2,12,4098.32,5,5,5,555,Champions
16402,265,2,293.45,1,3,2,132,Hibernating
16403,313,1,177.5,1,2,1,121,Lost
16404,71,1,443.05,3,2,2,322,Need Attention
16405,303,2,167.25,1,3,1,131,Hibernating
16406,19,1,154.35,4,2,1,421,Need Attention
16407,13,10,2079.68,5,5,5,555,Champions
16409,37,5,2022.98,3,4,4,344,Potential Loyalist
16411,20,2,211.7,4,3,1,431,Promising
16412,54,1,135.99,3,2,1,321,Need Attention
16413,57,1,262.2,3,2,2,322,Need Attention
16414,22,2,126.25,4,3,1,431,Promising
16415,45,1,200.27,3,2,1,321,Need Attention
16416,27,3,1051.4,4,4,4,444,Potential Loyalist
16418,45,3,631.12,3,4,3,343,Potential Loyalist
16419,113,6,958.71,2,5,4,254,At Risk
16422,18,51,34684.4,4,5,5,455,Potential Loyalist
16423,25,1,346.12,4,2,2,422,Need Attention
16424,192,1,133.56,1,2,1,121,Lost
16425,303,1,302.7,1,2,2,122,Lost
16426,3,10,1863.76,5,5,4,554,Loyal Customers
16427,264,2,241.06,1,3,1,131,Hibernating
16429,107,1,284.55,2,2,2,222,Lost
16430,58,1,300.85,3,2,2,322,Need Attention
16431,214,3,623.28,1,4,3,143,Hibernating
16432,65,1,287.40000000000003,3,2,2,322,Need Attention
16433,29,1,184.26,4,2,1,421,Need Attention
16434,30,7,1511.8,4,5,4,454,Potential Loyalist
16438,6,5,798.35,5,4,3,543,Others
16440,8,5,3640.67,5,4,5,545,Loyal Customers
16441,68,2,381.2,3,3,2,332,Others
16442,2,3,609.3,5,4,3,543,Others
16444,47,4,654.67,3,4,3,343,Potential Loyalist
16445,34,1,230.51,3,2,1,321,Need Attention
16446,1,2,168472.5,5,3,5,535,Others
16447,136,1,255.91,2,2,2,222,Lost
16448,199,1,182.99,1,2,1,121,Lost
16449,198,2,707.69,1,3,3,133,Hibernating
16450,150,1,311.92,2,2,2,222,Lost
16451,88,1,266.97,2,2,2,222,Lost
16454,65,1,5.9,3,2,1,321,Need Attention
16455,64,7,1841.18,3,5,4,354,Potential Loyalist
16456,100,5,2158.18,2,4,5,245,At Risk
16457,219,1,208.36,1,2,1,121,Lost
16458,3,18,3482.74,5,5,5,555,Champions
16460,29,3,811.23,4,4,3,443,Potential Loyalist
16461,178,1,142.92,2,2,1,221,Lost
16462,74,3,136.0,2,4,1,241,Hibernating
16463,22,4,1422.4,4,4,4,444,Potential Loyalist
16464,20,3,1298.66,4,4,4,444,Potential Loyalist
16466,34,7,1595.96,3,5,4,354,Potential Loyalist
16468,75,1,74.9,2,2,1,221,Lost
16469,24,4,625.42,4,4,3,443,Potential Loyalist
16470,52,4,752.77,3,4,3,343,Potential Loyalist
16471,275,1,223.95,1,2,1,121,Lost
16473,165,3,316.11,2,4,2,242,Hibernating
16474,8,7,1810.49,5,5,4,554,Loyal Customers
16475,89,4,544.3,2,4,3,243,Hibernating
16477,64,7,2494.46,3,5,5,355,Potential Loyalist
16478,26,3,331.0,4,4,2,442,Others
16479,11,2,300.83,5,3,2,532,New Customers
16480,76,1,769.29,2,2,3,223,Others
16482,16,1,220.62,4,2,1,421,Need Attention
16483,193,1,139.35,1,2,1,121,Lost
16484,174,2,404.3,2,3,2,232,Hibernating
16485,78,1,363.65,2,2,2,222,Lost
16488,34,3,498.8,3,4,3,343,Potential Loyalist
16491,47,1,731.5,3,2,3,323,Others
16493,80,4,1351.63,2,4,4,244,At Risk
16494,297,1,826.53,1,2,3,123,Others
16495,4,3,648.26,5,4,3,543,Others
16496,9,3,1599.52,5,4,4,544,Loyal Customers
16497,50,6,2965.69,3,5,5,355,Potential Loyalist
16498,162,2,100.97,2,3,1,231,Hibernating
16499,361,2,365.45,1,3,2,132,Hibernating
16500,5,6,400.86,5,5,2,552,Others
16503,107,4,1431.93,2,4,4,244,At Risk
16504,26,1,465.88,4,2,2,422,Need Attention
16505,32,1,777.5999999999999,4,2,3,423,Promising
16506,20,2,90.3,4,3,1,431,Promising
16509,297,1,363.7,1,2,2,122,Lost
16510,373,1,248.1,1,2,2,122,Lost
16511,22,3,916.33,4,4,3,443,Potential Loyalist
16513,5,4,874.59,5,4,3,543,Others
16515,53,5,1624.14,3,4,4,344,Potential Loyalist
16516,31,1,101.7,4,2,1,421,Need Attention
16517,278,1,162.70000000000002,1,2,1,121,Lost
16518,62,2,484.32,3,3,3,333,Potential Loyalist
16519,26,2,212.98,4,3,1,431,Promising
16520,187,3,1046.57,1,4,4,144,At Risk
16523,2,21,9418.47,5,5,5,555,Champions
16525,3,26,13027.45,5,5,5,555,Champions
16526,172,1,290.36,2,2,2,222,Lost
16527,82,1,228.06,2,2,1,221,Lost
16528,4,1,244.41,5,2,1,521,Need Attention
16529,191,1,455.25,1,2,2,122,Lost
16531,23,7,1244.59,4,5,4,454,Potential Loyalist
16532,18,3,6748.8,4,4,5,445,Potential Loyalist
16533,20,3,1082.81,4,4,4,444,Potential Loyalist
16535,6,1,593.75,5,2,3,523,New Customers
16536,111,1,548.12,2,2,3,223,Others
16539,3,4,1388.81,5,4,4,544,Loyal Customers
16542,54,1,119.62,3,2,1,321,Need Attention
16545,165,1,339.3,2,2,2,222,Lost
16546,291,2,787.15,1,3,3,133,Hibernating
16549,11,10,4034.9,5,5,5,555,Champions
16550,109,5,2298.97,2,4,5,245,At Risk
16551,96,3,922.12,2,4,3,243,Hibernating
16552,243,2,379.73,1,3,2,132,Hibernating
16553,164,12,5719.82,2,5,5,255,At Risk
16554,43,3,837.1,3,4,3,343,Potential Loyalist
16555,36,2,285.89,3,3,2,332,Others
16556,67,7,3313.79,3,5,5,355,Potential Loyalist
16557,25,2,281.85,4,3,2,432,Promising
16558,1,20,8338.49,5,5,5,555,Champions
16560,27,2,841.41,4,3,3,433,Potential Loyalist
16561,6,2,511.12,5,3,3,533,New Customers
16563,54,1,1077.74,3,2,4,324,Others
16565,365,1,173.7,1,2,1,121,Lost
16566,16,5,614.66,4,4,3,443,Potential Loyalist
16567,195,2,865.6,1,3,3,133,Hibernating
16569,4,1,124.2,5,2,1,521,Need Attention
16570,16,10,3738.4,4,5,5,455,Potential Loyalist
16571,27,3,1421.69,4,4,4,444,Potential Loyalist
16572,128,3,1009.6,2,4,4,244,At Risk
16573,85,2,663.61,2,3,3,233,Hibernating
16574,72,1,451.44,3,2,2,322,Need Attention
16581,183,1,105.84,1,2,1,121,Lost
16582,114,1,313.62,2,2,2,222,Lost
16583,374,1,233.45,1,2,1,121,Lost
16584,81,2,936.08,2,3,4,234,Others
16586,249,1,463.95,1,2,2,122,Lost
16587,233,1,225.15,1,2,1,121,Lost
16589,72,3,459.24,3,4,2,342,Others
16591,69,1,213.5,3,2,1,321,Need Attention
16592,5,16,4113.68,5,5,5,555,Champions
16593,51,3,330.03,3,4,2,342,Others
16594,76,1,181.09,2,2,1,221,Lost
16595,62,1,360.16,3,2,2,322,Need Attention
16596,16,2,250.15,4,3,2,432,Promising
16597,5,1,90.03999999999999,5,2,1,521,Need Attention
16598,286,1,145.05,1,2,1,121,Lost
16600,5,6,813.52,5,5,3,553,Others
16601,41,1,241.53,3,2,1,321,Need Attention
16602,37,1,528.08,3,2,3,323,Others
16603,75,2,482.47,2,3,3,233,Hibernating
16607,18,14,3347.71,4,5,5,455,Potential Loyalist
16609,16,7,5493.46,4,5,5,455,Potential Loyalist
16610,220,1,75.66,1,2,1,121,Lost
16611,187,1,129.49,1,2,1,121,Lost
16612,33,4,1187.66,4,4,4,444,Potential Loyalist
16613,71,1,618.59,3,2,3,323,Others
16614,183,1,506.19,1,2,3,123,Others
16616,16,2,500.42,4,3,3,433,Potential Loyalist
16617,236,1,151.85,1,2,1,121,Lost
16618,32,5,2647.59,4,4,5,445,Potential Loyalist
16619,264,1,226.21,1,2,1,121,Lost
16620,4,2,178.96,5,3,1,531,New Customers
16621,52,4,813.48,3,4,3,343,Potential Loyalist
16623,246,1,129.45,1,2,1,121,Lost
16624,81,2,810.57,2,3,3,233,Hibernating
16625,275,1,333.08,1,2,2,122,Lost
16626,1,17,4413.1,5,5,5,555,Champions
16627,80,1,322.8,2,2,2,222,Lost
16628,30,5,2188.05,4,4,5,445,Potential Loyalist
16629,74,2,408.63,2,3,2,232,Hibernating
16633,18,6,2883.1,4,5,5,455,Potential Loyalist
16634,223,2,217.9,1,3,1,131,Hibernating
16637,33,4,1154.47,4,4,4,444,Potential Loyalist
16638,23,10,1680.72,4,5,4,454,Potential Loyalist
16639,32,3,1257.51,4,4,4,444,Potential Loyalist
16641,106,1,231.1,2,2,1,221,Lost
16642,5,2,688.33,5,3,3,533,New Customers
16643,246,1,487.51,1,2,3,123,Others
16644,178,2,833.78,2,3,3,233,Hibernating
16647,170,2,214.06,2,3,1,231,Hibernating
16648,43,1,290.66,3,2,2,322,Need Attention
16650,72,1,518.42,3,2,3,323,Others
16652,59,7,6773.97,3,5,5,355,Potential Loyalist
16653,17,2,1212.66,4,3,4,434,Potential Loyalist
16654,142,4,601.27,2,4,3,243,Hibernating
16655,18,6,3789.52,4,5,5,455,Potential Loyalist
16656,23,15,8625.8,4,5,5,455,Potential Loyalist
16657,10,4,874.43,5,4,3,543,Others
16658,369,1,123.24,1,2,1,121,Lost
16659,190,1,39.12,1,2,1,121,Lost
16660,17,4,1267.65,4,4,4,444,Potential Loyalist
16665,363,1,135.4,1,2,1,121,Lost
16666,20,1,118.98,4,2,1,421,Need Attention
16667,69,2,567.1800000000001,3,3,3,333,Potential Loyalist
16668,16,6,306.72,4,5,2,452,Others
16669,24,2,1344.48,4,3,4,434,Potential Loyalist
16670,17,11,4095.9,4,5,5,455,Potential Loyalist
16671,29,3,1692.27,4,4,4,444,Potential Loyalist
16672,3,20,8134.94,5,5,5,555,Champions
16674,55,2,304.24,3,3,2,332,Others
16676,34,4,1592.12,3,4,4,344,Potential Loyalist
16678,3,12,3109.99,5,5,5,555,Champions
16679,367,1,129.75,1,2,1,121,Lost
16680,44,1,183.7,3,2,1,321,Need Attention
16681,73,6,1770.34,2,5,4,254,At Risk
16682,5,5,1028.0,5,4,4,544,Loyal Customers
16684,5,28,66653.56,5,5,5,555,Champions
16685,62,2,324.24,3,3,2,332,Others
16686,48,7,2959.88,3,5,5,355,Potential Loyalist
16688,2,4,1260.86,5,4,4,544,Loyal Customers
16689,76,2,422.6,2,3,2,232,Hibernating
16690,73,2,225.58,2,3,1,231,Hibernating
16692,257,2,1126.0,1,3,4,134,Others
16693,69,2,477.86,3,3,2,332,Others
16696,136,4,657.9,2,4,3,243,Hibernating
16697,242,1,112.75,1,2,1,121,Lost
16698,227,2,1998.0,1,3,4,134,Others
16700,9,13,5076.55,5,5,5,555,Champions
16701,9,13,5398.3,5,5,5,555,Champions
16705,1,20,14034.99,5,5,5,555,Champions
16706,38,3,531.35,3,4,3,343,Potential Loyalist
16708,46,1,656.63,3,2,3,323,Others
16709,85,5,3029.87,2,4,5,245,At Risk
16710,20,10,2467.99,4,5,5,455,Potential Loyalist
16711,4,5,1651.03,5,4,4,544,Loyal Customers
16712,10,11,3603.66,5,5,5,555,Champions
16713,19,15,6910.78,4,5,5,455,Potential Loyalist
16714,318,2,1114.06,1,3,4,134,Others
16715,79,1,301.72,2,2,2,222,Lost
16716,267,2,901.2,1,3,3,133,Hibernating
16717,24,6,3843.08,4,5,5,455,Potential Loyalist
16718,370,1,606.05,1,2,3,123,Others
16719,15,7,1770.22,5,5,4,554,Loyal Customers
16720,27,1,152.95,4,2,1,421,Need Attention
16721,263,1,292.47,1,2,2,122,Lost
16722,18,13,4730.81,4,5,5,455,Potential Loyalist
16723,92,2,576.4,2,3,3,233,Hibernating
16725,303,6,756.82,1,5,3,153,Others
16726,27,5,1358.74,4,4,4,444,Potential Loyalist
16727,365,1,256.32,1,2,2,122,Lost
16728,47,4,1048.28,3,4,4,344,Potential Loyalist
16729,39,21,7202.01,3,5,5,355,Potential Loyalist
16730,53,3,743.11,3,4,3,343,Potential Loyalist
16732,32,1,603.75,4,2,3,423,Promising
16734,53,3,646.76,3,4,3,343,Potential Loyalist
16735,79,5,2247.41,2,4,5,245,At Risk
16737,54,1,417.6,3,2,2,322,Need Attention
16738,298,1,3.75,1,2,1,121,Lost
16739,177,1,323.0,2,2,2,222,Lost
16743,30,7,2213.13,4,5,5,455,Potential Loyalist
16744,12,7,1291.91,5,5,4,554,Loyal Customers
16745,87,17,7180.7,2,5,5,255,At Risk
16746,5,18,6680.11,5,5,5,555,Champions
16747,38,2,836.06,3,3,3,333,Potential Loyalist
16748,18,5,1515.9,4,4,4,444,Potential Loyalist
16750,45,5,623.9300000000001,3,4,3,343,Potential Loyalist
16751,31,1,1764.72,4,2,4,424,Others
16752,373,1,207.5,1,2,1,121,Lost
16753,59,1,223.92,3,2,1,321,Need Attention
16754,373,1,2002.4,1,2,4,124,Others
16755,115,3,1475.43,2,4,4,244,At Risk
16756,215,1,239.4,1,2,1,121,Lost
16757,319,1,106.83,1,2,1,121,Lost
16758,66,1,369.34,3,2,2,322,Need Attention
16759,8,3,789.79,5,4,3,543,Others
16761,97,1,316.62,2,2,2,222,Lost
16762,20,3,1207.24,4,4,4,444,Potential Loyalist
16763,199,1,611.85,1,2,3,123,Others
16764,4,13,2790.95,5,5,5,555,Champions
16765,295,1,34.0,1,2,1,121,Lost
16766,274,2,1145.6,1,3,4,134,Others
16767,31,11,5575.56,4,5,5,455,Potential Loyalist
16768,48,3,478.09,3,4,2,342,Others
16769,261,1,361.54,1,2,2,122,Lost
16770,58,5,757.1,3,4,3,343,Potential Loyalist
16771,34,5,2230.61,3,4,5,345,Potential Loyalist
16773,58,1,171.59,3,2,1,321,Need Attention
16774,68,4,661.52,3,4,3,343,Potential Loyalist
16775,11,11,1691.51,5,5,4,554,Loyal Customers
16776,61,1,371.54,3,2,2,322,Need Attention
16777,81,2,222.62,2,3,1,231,Hibernating
16778,75,2,245.94,2,3,1,231,Hibernating
16779,3,22,10611.72,5,5,5,555,Champions
16780,101,2,422.24,2,3,2,232,Hibernating
16781,373,1,311.25,1,2,2,122,Lost
16782,11,13,2267.95,5,5,5,555,Champions
16784,20,1,107.6,4,2,1,421,Need Attention
16788,124,2,592.74,2,3,3,233,Hibernating
16789,9,1,80.8,5,2,1,521,Need Attention
16790,4,6,1545.62,5,5,4,554,Loyal Customers
16791,30,7,1693.03,4,5,4,454,Potential Loyalist
16792,283,2,110.38,1,3,1,131,Hibernating
16793,58,1,243.84,3,2,1,321,Need Attention
16794,2,10,1194.48,5,5,4,554,Loyal Customers
16795,366,1,414.88,1,2,2,122,Lost
16796,90,1,305.62,2,2,2,222,Lost
16800,12,1,1162.65,5,2,4,524,Others
16801,164,4,1594.23,2,4,4,244,At Risk
16803,66,1,332.3,3,2,2,322,Need Attention
16804,24,3,536.99,4,4,3,443,Potential Loyalist
16805,174,2,460.59,2,3,2,232,Hibernating
16806,104,4,736.21,2,4,3,243,Hibernating
16807,143,3,1121.59,2,4,4,244,At Risk
16808,100,2,288.42,2,3,2,232,Hibernating
16809,24,5,914.69,4,4,3,443,Potential Loyalist
16810,193,1,309.54,1,2,2,122,Lost
16811,5,2,547.0699999999999,5,3,3,533,New Customers
16812,361,1,479.35,1,2,2,122,Lost
16813,9,10,1652.18,5,5,4,554,Loyal Customers
16814,15,21,6406.8,5,5,5,555,Champions
16816,104,4,417.06,2,4,2,242,Hibernating
16817,3,9,1604.75,5,5,4,554,Loyal Customers
16818,11,11,3349.57,5,5,5,555,Champions
16820,96,1,497.61,2,2,3,223,Others
16823,228,1,358.38,1,2,2,122,Lost
16824,16,2,460.64,4,3,2,432,Promising
16825,39,2,775.18,3,3,3,333,Potential Loyalist
16826,52,1,341.7,3,2,2,322,Need Attention
16828,113,1,113.5,2,2,1,221,Lost
16829,157,1,197.22,2,2,1,221,Lost
16830,39,1,325.91,3,2,2,322,Need Attention
16832,185,3,199.15,1,4,1,141,Hibernating
16833,2,4,1106.53,5,4,4,544,Loyal Customers
16834,228,1,413.46,1,2,2,122,Lost
16835,129,2,180.85,2,3,1,231,Hibernating
16836,40,2,251.87,3,3,2,332,Others
16837,32,11,3170.98,4,5,5,455,Potential Loyalist
16838,198,2,588.85,1,3,3,133,Hibernating
16839,9,34,16594.35,5,5,5,555,Champions
16841,37,6,1869.82,3,5,4,354,Potential Loyalist
16842,101,3,1264.19,2,4,4,244,At Risk
16843,43,16,10196.57,3,5,5,355,Potential Loyalist
16846,51,1,214.32,3,2,1,321,Need Attention
16847,44,1,193.44,3,2,1,321,Need Attention
16848,53,1,281.42,3,2,2,322,Need Attention
16849,187,1,124.57,1,2,1,121,Lost
16850,334,1,332.41,1,2,2,122,Lost
16851,5,3,342.45,5,4,2,542,Others
16852,11,2,144.91,5,3,1,531,New Customers
16855,24,2,328.4,4,3,2,432,Promising
16856,15,1,35.4,5,2,1,521,Need Attention
16858,369,1,375.69,1,2,2,122,Lost
16859,145,2,747.81,2,3,3,233,Hibernating
16861,60,2,173.76,3,3,1,331,Others
16863,32,2,502.8,4,3,3,433,Potential Loyalist
16866,141,3,207.74,2,4,1,241,Hibernating
16869,23,4,817.12,4,4,3,443,Potential Loyalist
16871,23,6,2812.34,4,5,5,455,Potential Loyalist
16872,78,3,680.02,2,4,3,243,Hibernating
16873,5,6,7123.62,5,5,5,555,Champions
16875,68,5,2095.53,3,4,5,345,Potential Loyalist
16877,13,6,846.62,5,5,3,553,Others
16878,85,1,13.3,2,2,1,221,Lost
16880,31,7,1491.43,4,5,4,454,Potential Loyalist
16881,67,1,432.0,3,2,2,322,Need Attention
16882,67,3,705.12,3,4,3,343,Potential Loyalist
16883,188,2,272.48,1,3,2,132,Hibernating
16884,38,2,429.84,3,3,2,332,Others
16885,16,3,450.41,4,4,2,442,Others
16887,36,1,192.33,3,2,1,321,Need Attention
16889,195,3,1578.67,1,4,4,144,At Risk
16891,2,5,742.43,5,4,3,543,Others
16892,2,5,518.19,5,4,3,543,Others
16893,367,1,145.93,1,2,1,121,Lost
16895,65,1,202.27,3,2,1,321,Need Attention
16897,300,2,289.78,1,3,2,132,Hibernating
16898,27,3,501.03,4,4,3,443,Potential Loyalist
